,Sentiment,Time,Text,cleaned
39,positive,15/1/21,"We just got our first order a few days ago, and my 10 month old daughter loves them! They're just like the Gerber mini veggies, but much cheaper. Although they still cost a good bit, having a nutrient filled, easy to take anywhere travel snack is well worth it. My daughter doesn't have any teeth yet, and she hasn't had any problems eating them. They're light and fluffy, yet full of flavor.","['got', 'first', 'order', 'day', 'ago', 'month', 'old', 'daughter', 'love', 'them', 'like', 'gerber', 'mini', 'veggie', 'much', 'cheaper', 'although', 'still', 'cost', 'good', 'bit', 'nutrient', 'filled', 'easy', 'take', 'anywhere', 'travel', 'snack', 'well', 'worth', 'daughter', 'teeth', 'yet', 'problem', 'eating', 'them', 'light', 'fluffy', 'yet', 'full', 'flavor']"
40,positive,6/3/21,"I am not sure why the 2 speciality stores in my area stopped carrying these as they were usually sold out. The cakes are 18 calories, crunchy and good--not like the cardboard taste of thicker rice cakes. Excellent as a base for PB&J, or to make an open face sandwich, or to use in pieces like a chip for dips, etc. Good price on the 12 pack with a 10 month expiration use date.","['sure', 'speciality', 'store', 'area', 'stopped', 'carrying', 'usually', 'sold', 'out', 'cake', 'calorie', 'crunchy', 'good--not', 'like', 'cardboard', 'taste', 'thicker', 'rice', 'cake', 'excellent', 'base', 'make', 'open', 'face', 'sandwich', 'use', 'piece', 'like', 'chip', 'dip', 'etc', 'good', 'price', 'pack', 'month', 'expiration', 'use', 'date']"
41,positive,8/6/21,I purchased these based on others recommendations. The rice cakes are delicious. Thinner than the usual rice cakes in the supermarkets. Dense...not full of air. I covered them with PB2 (those watching their weight can eat peanut butter for 45 calories a serving vs 190 for regular PB and it tastes exactly the same). I too highly recommend these rice cakes.,"['purchased', 'based', 'others', 'recommendation', 'rice', 'cake', 'delicious', 'thinner', 'usual', 'rice', 'cake', 'supermarket', 'dense', '...', 'not', 'full', 'air', 'covered', 'those', 'watching', 'weight', 'eat', 'peanut', 'butter', 'calorie', 'serving', 'regular', 'taste', 'exactly', 'same', 'highly', 'recommend', 'rice', 'cake']"
42,positive,7/1/21,"Over 90% of dry dog food is very unhealthy and can not even get 1 or 2 stars out of 5 or 6. Diamond Naturals is a great food. I have 6 Afghans and I've spent many, many hours of research to find this out.","['dry', 'dog', 'food', 'unhealthy', 'even', 'get', 'star', 'diamond', 'natural', 'great', 'food', 'afghan', 'spent', 'many', 'many', 'hour', 'research', 'find', 'out']"
43,positive,17/4/21,This is a very good snack that I feel great about offering my 10 month old.  She can easily  pick up the small pieces and definitely enjoys the apple cinnamon taste.  My 5 year old loves them as well!  I would definitely recommend these to anyone with small (or larger) kids.  :),"['good', 'snack', 'feel', 'great', 'offering', 'month', 'old', 'easily', 'pick', 'small', 'piece', 'definitely', 'enjoys', 'apple', 'cinnamon', 'taste', 'year', 'old', 'love', 'well', 'would', 'definitely', 'recommend', 'anyone', 'small', 'larger', 'kid']"
44,negative,10/3/21,"SOMETHING TO EAT IF YOU'RE STARVING - BUT PLEASE GIVE REAL FOOD TO HUNGRY PEOPLE,<br /><br />What's in Kellogg's Corn Flakes? ""Milled Corn, Sugar, Malt Flavoring, High Fructose Corn Syrup, Salt."" Yes, of course, it also has lots of yummy preservatives such as BHT and a few synthetic vitamins and iron in minute quantities. For nutrition you get basically 100% Carbs from lots of SUGAR and almost NO PROTEIN. Add skim milk, or you'll get saturated fat with a little protein from whole milk. For added nutrition, include a sliced banana and a capful of wheat germ.<br /><br />If you like Corn Flakes, that is your business and you should enjoy them, but this is not health food and it is a very poor value for more than 0.29 cents an ounce [$3.49 per package]. At this price, the inner package's failure to maintain freshness is an even bigger drawback when one thinks of how long it may take to finish 12 ounces of this stuff. Why not use a vacuum-sealed container like Kretschmer's Wheat Germ to preserve freshness? After all, it's in the same price range!<br /><br />So if you are hungry, you are really eating the wrong stuff. SOMETHING TO EAT IF YOU ARE STARVING - BUT PLEASE GIVE REAL FOOD TO OTHER HUNGRY PEOPLE PLEASE!","['something', 'eat', 'starving', 'please', 'give', 'real', 'food', 'hungry', 'people', ""what's"", ""kellogg's"", 'corn', 'flake', 'milled', 'corn', 'sugar', 'malt', 'flavoring', 'high', 'fructose', 'corn', 'syrup', 'salt', 'yes', 'course', 'also', 'lot', 'yummy', 'preservative', 'bht', 'synthetic', 'vitamin', 'iron', 'minute', 'quantity', 'nutrition', 'get', 'basically', 'carbs', 'lot', 'sugar', 'almost', 'protein', 'add', 'skim', 'milk', 'get', 'saturated', 'fat', 'little', 'protein', 'whole', 'milk', 'added', 'nutrition', 'include', 'sliced', 'banana', 'capful', 'wheat', 'germ', 'like', 'corn', 'flake', 'business', 'enjoy', 'them', 'health', 'food', 'poor', 'value', 'cent', 'ounce', 'per', 'package', 'price', 'inner', ""package's"", 'failure', 'maintain', 'freshness', 'even', 'bigger', 'drawback', 'one', 'think', 'long', 'may', 'take', 'finish', 'ounce', 'stuff', 'use', 'vacuum-sealed', 'container', 'like', ""kretschmer's"", 'wheat', 'germ', 'preserve', 'freshness', 'all', 'price', 'range', 'hungry', 'really', 'eating', 'wrong', 'stuff', 'something', 'eat', 'starving', 'please', 'give', 'real', 'food', 'hungry', 'people', 'please']"
45,positive,14/1/21,"Sardines are a useful item to stock for times when you want to add a bit of protein to your meal without breaking the bank. I like that they are lower in mercury than big fish are, and high in omega fats. The skinless ones are much better tasting in my opinion--regular sardines taste a bit too oily, fishy, and strong to me. They are fairly neutral with the absence of added oil or much salt and this makes them versatile--I sometimes add lemon and mayonnaise for a sandwich filling, mix with egg, oatmeal, onion and lemon and fry for a fish patty, or add them to a salad. Although I think these from Roland are very good, I liked the Seasons skinless sardines, which are also sold by Amazon, even better for flavor and texture.","['sardine', 'useful', 'item', 'stock', 'time', 'want', 'add', 'bit', 'protein', 'meal', 'without', 'breaking', 'bank', 'like', 'lower', 'mercury', 'big', 'fish', 'are', 'high', 'omega', 'fat', 'skinless', 'one', 'much', 'better', 'tasting', 'opinion--regular', 'sardine', 'taste', 'bit', 'oily', 'fishy', 'strong', 'fairly', 'neutral', 'absence', 'added', 'oil', 'much', 'salt', 'make', 'versatile--i', 'sometimes', 'add', 'lemon', 'mayonnaise', 'sandwich', 'filling', 'mix', 'egg', 'oatmeal', 'onion', 'lemon', 'fry', 'fish', 'patty', 'add', 'salad', 'although', 'think', 'roland', 'good', 'liked', 'season', 'skinless', 'sardine', 'also', 'sold', 'amazon', 'even', 'better', 'flavor', 'texture']"
46,positive,24/5/21,"Stores are not carrying this product - thank goodness I can still get them!!!!<a href=""http://www.amazon.com/gp/product/B000CMHMUC"">Genisoy Soy Crisps, Deep Sea Salted, 3.85-Ounce Bags (Pack of 12)</a>","['store', 'carrying', 'product', 'thank', 'goodness', 'still', 'get', 'them', 'href', 'genisoy', 'soy', 'crisp', 'deep', 'sea', 'salted', 'ounce', 'bag', 'pack', '</a>']"
47,positive,14/10/21,"I was really surprised when I tried this product because I found it to be a really light & fluffy batter. So don't think gluten free means flavorless, this Bisquick Pancake Mix will have you building up stacks of fluffy pancakes for your family. It's so nice that these are healthier for you, diabetic friendly and still manage to taste great too!","['really', 'surprised', 'tried', 'product', 'found', 'really', 'light', 'fluffy', 'batter', 'think', 'gluten', 'free', 'mean', 'flavorless', 'bisquick', 'pancake', 'mix', 'building', 'stack', 'fluffy', 'pancake', 'family', 'nice', 'healthier', 'you', 'diabetic', 'friendly', 'still', 'manage', 'taste', 'great', 'too']"
48,positive,7/2/21,I HAVE A 7 YEAR OLD SCOTTISH TERRIER WHO HAS SOME FOOD ALLERGIES. NO WHEAT FOR MY GIRL. :) THIS TREAT IS GREAT FOR SETTLEING AN UPSET STOMACH AND MY DOG LOOKS FORWARD TO HER CHARCOAL BONE TREATS.,"['year', 'old', 'scottish', 'terrier', 'food', 'allergy', 'wheat', 'girl', 'treat', 'great', 'settleing', 'upset', 'stomach', 'dog', 'look', 'forward', 'charcoal', 'bone', 'treat']"
49,positive,29/3/21,"I highly recommend these very tasty Kavli Thin Crispbreads. I wanted something different than just white bread for sandwiches. I hate whole wheat. I love rye. I saw these, noticed the ingredients couldn't get much simpler and gave them a try. Topped with cheese, or a sandwich spread or whatever you'd like they're very tasty. I feel as full after 2 or 3 of these, topped of course, as I did with just white bread. They're nice and thin so it isn't like biting into anything hard - just a nice crunch. The flavor isn't strong at all - it is very mild and nothing like a rye bread you might have purchased in the past. Then I noticed that they are only 20 calories per slice. What's not to love? They taste good, they're whole grain, they're super low in calories, it's no crunchier than a potato chip, and I feel satisfied while chewing and after eating them. Oh - and they keep forever in the cupboard. I definitely will be buying these for a long time. :)","['highly', 'recommend', 'tasty', 'kavli', 'thin', 'crispbreads', 'wanted', 'something', 'different', 'white', 'bread', 'sandwich', 'hate', 'whole', 'wheat', 'love', 'rye', 'saw', 'these', 'noticed', 'ingredient', 'get', 'much', 'simpler', 'gave', 'try', 'topped', 'cheese', 'sandwich', 'spread', 'whatever', 'like', 'tasty', 'feel', 'full', 'these', 'topped', 'course', 'white', 'bread', 'nice', 'thin', 'like', 'biting', 'anything', 'hard', 'nice', 'crunch', 'flavor', 'strong', 'mild', 'nothing', 'like', 'rye', 'bread', 'might', 'purchased', 'past', 'noticed', 'calorie', 'per', 'slice', ""what's"", 'love', 'taste', 'good', 'whole', 'grain', 'super', 'low', 'calorie', 'crunchier', 'potato', 'chip', 'feel', 'satisfied', 'chewing', 'eating', 'them', 'keep', 'forever', 'cupboard', 'definitely', 'buying', 'long', 'time']"
50,positive,17/4/21,I'm very pleased with this dog food.  Haven't ordered anything else for my dogs since I bought this.  My lab and my malti poo both eat it happily and I'm happy that it is healthy for them.,"['pleased', 'dog', 'food', 'ordered', 'anything', 'else', 'dog', 'since', 'bought', 'this', 'lab', 'malti', 'poo', 'eat', 'happily', 'happy', 'healthy', 'them']"
51,positive,10/3/21,"I have started buying a lot of organic food over the past year, and it dawned on me that perhaps my dog should be eating more healthfully also. When I look at the list of ingredients on regular dog food, it is downright nauseating! I bought some of this Newman's Own and my dog loves it. She usually gobbles it up the minute I put it into the bowl.","['started', 'buying', 'lot', 'organic', 'food', 'past', 'year', 'dawned', 'perhaps', 'dog', 'eating', 'healthfully', 'also', 'look', 'list', 'ingredient', 'regular', 'dog', 'food', 'downright', 'nauseating', 'bought', ""newman's"", 'dog', 'love', 'usually', 'gobble', 'minute', 'put', 'bowl']"
52,positive,10/7/21,"I signed up for the monthly subscription for this item. The price is great especially without having to pay shipping charges. I love the fact that I can manage the subscription by skipping a month or ordering it earlier than scheduled. Amazon has been excellent getting my shipments out on a timely manner. <a href=""http://www.amazon.com/gp/product/B000VK33C6"">Newman's Own® Organics Adult Dog Food Chicken & Rice Formula, 7-Pound Bag</a>Very pleased with all my orders from Amazon. Extremely pleased with their customer service! THANKS AMAZON!","['signed', 'monthly', 'subscription', 'item', 'price', 'great', 'especially', 'without', 'pay', 'shipping', 'charge', 'love', 'fact', 'manage', 'subscription', 'skipping', 'month', 'ordering', 'earlier', 'scheduled', 'amazon', 'excellent', 'getting', 'shipment', 'timely', 'manner', 'href', ""newman's"", 'own', 'organic', 'adult', 'dog', 'food', 'chicken', 'rice', 'formula', 'pound', 'bag', '</a>', 'very', 'pleased', 'order', 'amazon', 'extremely', 'pleased', 'customer', 'service', 'thanks', 'amazon']"
53,positive,27/1/21,"I feel better about feeding this product to my dogs.  I was using another popular brand,<br />but it contained a lot of fillers.  One of my dogs is ""pickier,"" so he would prefer a meatier<br />taste, but he does clean it up eventually.","['feel', 'better', 'feeding', 'product', 'dog', 'using', 'another', 'popular', 'brand', 'but', 'contained', 'lot', 'filler', 'one', 'dog', 'pickier', 'would', 'prefer', 'meatier', 'taste', 'clean', 'eventually']"
