,Sentiment,Time,cleaned,Text
47,positive,14/10/21,"['nice', 'family', 'manage', 'still', 'find', 'batter', 'flavorless', 'really', 'light', 'gluten', 'think', 'too', 'tried', 'you', 'pancake', 'product', 'free', 'mix', 'fluffy', 'diabetic', 'friendly', 'taste', 'great', 'build']","i was really surprised when i tried this product because i found it to be a really light & fluffy batter. so don't think gluten free means flavorless, this bisquick pancake mix will have you building up stacks of fluffy pancakes for your family. it's so nice that these are healthier for you, diabetic friendly and still manage to taste great too!"
48,positive,7/2/21,"['dog', 'wheat', 'bone', 'old', 'girl', 'terrier', 'upset', 'year', 'food', 'treat', 'forward', 'great', 'charcoal', 'stomach']",i have a 7 year old scottish terrier who has some food allergies. no wheat for my girl. :) this treat is great for settleing an upset stomach and my dog looks forward to her charcoal bone treats.
49,positive,29/3/21,"['spread', 'course', 'nice', 'cupboard', 'what', 'tasty', 'sandwich', 'strong', 'forever', 'something', 'they', 'flavor', 'whatever', 'grain', 'long', 'white', 'hard', 'might', 'anything', 'mild', 'crunch', 'bread', 'nothing', 'eat', 'recommend', 'whole', 'rye', 'simpler', 'satisfied', 'love', 'different', 'feel', 'per', 'full', 'keep', 'topped', 'them', 'time', 'bite', 'saw', 'slice', 'low', 'thin', 'potato', 'chip', 'much', 'good', 'super', 'give', 'top', 'definitely', 'wheat', 'get', 'highly', 'taste', 'cheese', 'try', 'these', 'hate', 'past', 'like']","i highly recommend these very tasty kavli thin crispbreads. i wanted something different than just white bread for sandwiches. i hate whole wheat. i love rye. i saw these, noticed the ingredients couldn't get much simpler and gave them a try. topped with cheese, or a sandwich spread or whatever you'd like they're very tasty. i feel as full after 2 or 3 of these, topped of course, as i did with just white bread. they're nice and thin so it isn't like biting into anything hard - just a nice crunch. the flavor isn't strong at all - it is very mild and nothing like a rye bread you might have purchased in the past. then i noticed that they are only 20 calories per slice. what's not to love? they taste good, they're whole grain, they're super low in calories, it's no crunchier than a potato chip, and i feel satisfied while chewing and after eating them. oh - and they keep forever in the cupboard. i definitely will be buying these for a long time. :)"
50,positive,17/4/21,"['dog', 'anything', 'else', 'buy', 'lab', 'them', 'since', 'happy', 'happily', 'eat', 'healthy', 'food', 'this', 'order']",i'm very pleased with this dog food.  haven't ordered anything else for my dogs since i bought this.  my lab and my malti poo both eat it happily and i'm happy that it is healthy for them.
51,positive,10/3/21,"['also', 'food', 'buy', 'healthfully', 'lot', 'eat', 'year', 'list', 'downright', 'dog', 'usually', 'put', 'regular', 'past', 'organic', 'perhaps', 'bowl', 'minute', 'look']","i have started buying a lot of organic food over the past year, and it dawned on me that perhaps my dog should be eating more healthfully also. when i look at the list of ingredients on regular dog food, it is downright nauseating! i bought some of this newman's own and my dog loves it. she usually gobbles it up the minute i put it into the bowl."
52,positive,10/7/21,"['especially', 'manage', 'very', 'subscription', 'customer', 'formula', 'bag', 'food', 'own', 'ship', 'item', 'monthly', 'price', 'pound', 'fact', 'love', 'excellent', 'dog', 'rice', 'service', 'pay', 'adult', 'chicken', 'manner', 'timely', 'without', 'get', 'product', 'extremely', 'skip', 'great', 'thanks', 'month']","i signed up for the monthly subscription for this item. the price is great especially without having to pay shipping charges. i love the fact that i can manage the subscription by skipping a month or ordering it earlier than scheduled. amazon has been excellent getting my shipments out on a timely manner. <a href=""http://www.amazon.com/gp/product/b000vk33c6"">newman's own¾ organics adult dog food chicken & rice formula, 7-pound bag</a>very pleased with all my orders from amazon. extremely pleased with their customer service! thanks amazon!"
53,positive,27/1/21,"['dog', 'prefer', 'one', 'product', 'feed', 'lot', 'taste', 'brand', 'eventually', 'would', 'popular', 'clean', 'but', 'another', 'feel', 'well']","i feel better about feeding this product to my dogs.  i was using another popular brand,<br />but it contained a lot of fillers.  one of my dogs is ""pickier,"" so he would prefer a meatier<br />taste, but he does clean it up eventually."
54,positive,1/6/21,"['family', 'handful', 'tasty', 'day', 'flavor', 'fat', 'sweetness', 'within', 'count', 'nutritionist', 'trader', 'stay', 'wow', 'combine', 'sesame', 'eat', 'measure', 'recommend', 'morning', 'idea', 'joe', 'crunchy', 'favorite', 'feel', 'snack', 'honey', 'keep', 'lunch', 'want', 'amount', 'fruit', 'good', 'almond', 'subtle', 'protein', 'vitamin', 'offer', 'small', 'get', 'calorie', 'way', 'cup', 'healthy', 'great', 'range']","our family loves these tasty and healthy sesame honey almonds by trader joe's.  you get the crunchy flavor of the sesame seeds combined with the subtle sweetness of the honey and almond flavoring.  wow--it's a great snack that you feel good while eating.  it is my favorite of trader joe's almond snacks.  almonds are good for you and a handful of these in the morning with a fruit smoothie or as a snack at lunch is a great way to get protein, the healthy fat and the vitamin e that almonds offer. it's a good idea to measure out 1/4-1/2 cup of these almonds or count the almonds out to stay in the calorie range you want to keep within. nutritionist recommend having a small amount of almonds or walnuts each day for good fat and protein."
55,positive,20/8/21,"['course', 'either', 'bad', 'tropical', 'something', 'grain', 'even', 'day', 'single', 'food', 'buy', 'ate', 'eat', 'best', 'gluten', 'expect', 'indicator', 'too', 'natural', 'diet', 'different', 'love', 'feel', 'when', 'ahoy', 'make', 'not', 'them', 'want', 'every', 'body', 'forward', 'right', 'chip', 'good', 'one', 'close', 'free', 'taste', 'place', 'seem', 'junk', 'wish', 'look', 'like', 'crash']","i love these cookies. i am on the paleo diet right now and these cookies are what i look forward too. i do like the taste of the tropical one the best. they all have different taste but if you want something that is grain free and gluten free then this is the right place. i expected the taste to be different and it is. other reviewers seem to expect them to taste like oreos or chips ahoy. of course not.<br /><br />when i eat them, i don't even feel bad about it because my body welcomes them. they don't make me crash either and feel like i ate junk food. it is a good indicator that these were made from all natural ingredients. i wish i had these cookies close to me. i'd buy them every single day!"
56,positive,14/8/21,"['bad', 'flavor', 'fat', 'fig', 'blanket', 'bit', 'unlike', 'thick', 'cal', 'per', 'juice', 'not', 'great', 'drawback', 'cane', 'bar', 'low', 'fruit', 'and', 'syrup', 'pastry', 'taste', 'consider', 'outstanding']","the flavor of the fruit enclosed is outstanding(bluberry) and if there is  a drawback it is that the blanket that encloses the fruit is a bit thick (unlike this companys fig bars) and pastry textured.flavored with cane  syrup(not fruit juice).150 cal per bar,and low in fat and the carbs(29) not too bad considering the great taste."
57,positive,21/4/21,"['breakfast', 'work', 'day', 'ready', 'start', 'delicious', 'baker', 'morning', 'favorite', 'satisfy', 'feel', 'coffee', 'low', 'about', 'fruit', 'super', 'one', 'product', 'cup', 'nut', 'healthy', 'try', 'like']","of the erin baker products, the fruit & nut mini breakfast cookie is my favorite!  i have one mini breakfast cookie (about 100 calories) with a cup of coffee in the morning and i feel satisfied and ready to start the day.  very healthy, low in caloreis, and super delicious is what makes the product work for me.  try it, you'll like it."
58,positive,1/4/21,"['course', 'two', 'formula', 'fur', 'single', 'vet', 'turkey', 'digestive', 'easy', 'least', 'ate', 'eat', 'whole', 'research', 'not', 'time', 'rest', 'kibble', 'would', 'see', 'much', 'well', 'can', 'get', 'like', 'break', 'upper', 'really', 'last', 'anything', 'happy', 'salmon', 'year', 'morning', 'adopt', 'run', 'fact', 'soon', 'prey', 'heavy', 'blame', 'ever', 'clean', 'the', 'kitty', 'though', 'starter', 'case', 'give', 'one', 'close', 'cat', 'dry', 'storage', 'try', 'even', 'something', 'mouse', 'ratio', 'find', 'sure', 'already', 'scoop', 'basically', 'buy', 'design', 'version', 'send', 'best', 'use', 'make', 'air', 'tight', 'want', 'chicken', 'adorable', 'eats', 'almost', 'partial', 'kitten', 'small', 'product', 'since', 'immediately', 'elsewhere', 'little', 'healthy', 'nature', 'shipping', 'respiratory', 'what', 'absolute', 'grain', 'whatever', 'bag', 'food', 'switch', 'ridiculously', 'often', 'coat', 'directly', 'concern', 'home', 'variety', 'large', 'visit', 'love', 'seal', 'possible', 'chronic', 'without', 'bank', 'free', 'him', 'shelter']","i adopted my adorable edmund last year from a shelter. they sent me home with a small bag of felidae (not grain free version) cat and kitten dry formula as he was a kitten at the time.<br />i am very concerned about eating healthy whole foods, so i of course want the best for my kitty as well. i did research and found that cats' digestive systems are not designed to eat any grains/fruits/vegetables directly, and basically the only carbs they are to eat are what is already in their prey's stomachs (ie: if a mouse ate something carby and the cat ate the mouse they would get a little of whatever was in it). so i wanted to make sure the ratio of his food was as close to what's found in nature as possible, without breaking the bank.<br />he already seemed to really like the felidae grain-included version, so as soon as my starter bag ran out i immediately switched to the grain free variety and he has only eaten this ever since i got him - he loves it!<br />i give him one small scoop of grain free kibble in the morning and then a partial can of this large 13oz felidae grain free food (we've tried both the turkey/chicken and the salmon grain free canned ones and edmund prefers the turkey/chicken but will eat anything i give him :-)). i bought some can lids at petsmart, and they seal air tight on these cans - so fridge storage is clean and easy.<br /><br />he has the absolute softest, shiniest fur coat i have ever seen on a cat and he is very healthy and happy - we haven't had a single vet visit since i adopted him (even though he had chronic upper respiratory issues when i got him, they all cleared up). i have to blame at least some of all this on the fact he only eats grain free felidae food (the rest is because i love him so ridiculously much!).<br /><br />i love the free shipping on amazon (i buy a case of canned and a bag of dry (or two of one) at the same time)! i used to buy this elsewhere, and since it's so heavy shipping would often be almost as much as the product!"
59,positive,17/4/21,"['work', 'crispy', 'light', 'teeth', 'easy', 'dental', 'want', 'find', 'perfect', 'healthy', 'cake', 'too', 'chip', 'hard', 'rice', 'like']","these are very healthy 7 grains and very light and crispy, perfect with dips or salsa.  tastes just like rice cake.  they are very easy on the teeth too, for those who have dental work that they don't want to chip. hard to find in supermarkets."
